Cue	NORMAL Breathing
15096015	3.501
15096018	3.501
15096020	3.500
15096023	3.501
15096026	3.500
15096029	3.501
15096032	3.501
15096035	3.501
15096038	3.501
15096041	3.501
15096043	3.502
15096046	3.502
15096049	3.502
15096052	3.503
15096055	3.503
15096058	3.503
15096061	3.503
15096064	3.503
15096066	3.503
15096069	3.503
15096072	3.503
15096075	3.503
15096078	3.502
15096081	3.502
15096084	3.503
15096087	3.503
15096089	3.503
15096092	3.502
15096095	3.502
15096098	3.502
15096101	3.502
15096104	3.502
15096107	3.503
15096110	3.503
15096112	3.503
15096115	3.503
15096118	3.503
15096121	3.503
15096124	3.503
15096127	3.503
15096130	3.503
15096133	3.503
15096136	3.503
15096138	3.502
15096141	3.503
15096144	3.503
15096147	3.503
15096150	3.503
15096153	3.503
15096156	3.503
15096159	3.503
15096162	3.504
15096164	3.504
15096167	3.504
15096170	3.503
15096173	3.503
15096176	3.502
15096179	3.502
15096182	3.501
15096184	3.501
15096187	3.501
15096190	3.501
15096193	3.501
15096196	3.501
15096199	3.502
15096202	3.503
15096205	3.505
15096208	3.506
15096210	3.508
15096213	3.509
15096216	3.511
15096219	3.512
15096222	3.514
15096225	3.515
15096228	3.517
15096231	3.519
15096233	3.520
15096236	3.522
15096239	3.523
15096242	3.525
15096245	3.526
15096248	3.528
15096251	3.529
15096254	3.530
15096257	3.532
15096259	3.533
15096262	3.533
15096265	3.535
15096268	3.536
15096271	3.538
15096274	3.538
15096277	3.540
15096280	3.540
15096282	3.541
15096285	3.542
15096288	3.543
15096291	3.544
15096294	3.545
15096297	3.546
15096300	3.547
15096303	3.549
15096306	3.550
15096308	3.551
15096311	3.552
15096314	3.553
15096317	3.553
15096320	3.554
15096323	3.555
15096326	3.556
15096328	3.556
15096331	3.557
15096334	3.558
15096337	3.560
15096340	3.561
15096343	3.562
15096346	3.563
15096349	3.564
15096352	3.565
15096354	3.566
15096357	3.567
15096360	3.568
15096363	3.569
15096366	3.569
15096369	3.570
15096372	3.572
15096375	3.572
15096378	3.573
15096380	3.574
15096383	3.574
15096386	3.575
15096389	3.575
15096392	3.575
15096395	3.575
15096398	3.574
15096400	3.573
15096403	3.573
15096406	3.572
15096409	3.571
15096412	3.570
15096415	3.569
15096418	3.569
15096421	3.568
15096424	3.567
15096426	3.566
15096429	3.565
15096432	3.565
15096435	3.564
15096438	3.564
15096441	3.564
15096444	3.565
15096447	3.566
15096450	3.567
15096452	3.568
15096455	3.569
15096458	3.571
15096461	3.572
15096464	3.574
15096467	3.575
15096470	3.577
15096472	3.577
15096475	3.578
15096478	3.579
15096481	3.580
15096484	3.580
15096487	3.581
15096490	3.582
15096493	3.582
15096496	3.583
15096498	3.583
15096501	3.584
15096504	3.584
15096507	3.584
15096510	3.585
15096513	3.585
15096516	3.585
15096519	3.585
15096521	3.586
15096524	3.586
15096527	3.586
15096530	3.586
15096533	3.587
15096536	3.587
15096539	3.588
15096542	3.588
15096544	3.589
15096547	3.589
15096550	3.589
15096553	3.590
15096556	3.590
15096559	3.590
15096562	3.590
15096565	3.590
15096568	3.590
15096570	3.590
15096573	3.591
15096576	3.591
15096579	3.591
15096582	3.591
15096585	3.592
15096588	3.592
15096591	3.592
15096594	3.593
